36|1
37|2
38|3
17|4
39|5
40|6
41|7
18|8
42|9
8|10
43|11
44|12
17|13
21|14
45|15
46|16
47|17
48|18
49|19
50|20
51|21
52|22
53|23
29|24
54|25
55|26
56|27
29|28
57|29
58|30
3|31
59|32
14|33
60|34
20|35
61|36
40|37
62|38
63|39
33|40
34|41
38|42
36|43
64|44
17|45
8|46
65|47
39|48
40|49
66|50
14|51
8|52
67|53
39|54
25|55
22|56
68|57
14|58
8|59
69|60
39|61
25|62
22|63
60|64
70|65
41|66
71|67
8|68
72|69
73|70
74|71
20|72
75|73
76|74
3|75
8|76
77|77
78|78
79|79
80|80
81|81
82|82
29|83
83|84
14|85
84|86
85|87
86|88
18|89
87|90
19|91
155|92
8|93
156|94
14|95
157|96
3|97
96|98
8|99
158|100
18|101
26|102
73|103
159|104
160|105
161|106
162|107
13|108
163|109
164|110
14|111
165|112
166|113
29|114
167|115
92|116
8|117
168|118
169|119
32|120
19|121
170|122
3|123
11|124
21|125
8|126
171|127
1|128
1|129
1|130
172|131
173|132
8|133
174|134
18|135
26|136
34|137
19|138
175|139
147|140
176|141
1|142
1|143
1|144
177|145
8|146
178|147
179|148
14|149
8|150
180|151
181|152
96|153
17|154
19|155
1|156
1|157
1|158
182|159
183|160
14|161
3|162
64|163
157|164
30|165
17|166
13|167
64|168
124|169
8|170
184|171
14|172
185|173
186|174
92|175
187|176
18|177
40|178
188|179
14|180
64|181
30|182
17|183
29|184
189|185
14|186
190|187
30|188
1|189
1|190
1|191
191|192
64|193
17|194
40|195
192|196
193|197
1|198
1|199
1|200
155|201
64|202
17|203
8|204
194|205
18|206
195|207
1|208
1|209
1|210
196|211
8|212
162|213
197|214
17|215
40|216
198|217
199|218
200|219
18|220
201|221
29|222
202|223
17|224
203|225
52|226
3|227
204|228
18|229
205|230
39|231
18|232
206|233
207|234
208|235
209|236
210|237
29|238
103|239
8|240
84|241
47|242
31|243
211|244
212|245
23|246
213|247
18|248
214|249
215|250
216|251
89|252
217|253
71|254
218|255
64|256
219|257
220|258
219|259
63|260
221|261
21|262
206|263
3|264
222|265
223|266
18|267
224|268
225|269
226|270
227|271
228|272
229|273
197|274
17|275
225|276
198|277
52|278
18|279
201|280
230|281
3|282
96|283
219|284
231|285
232|286
233|287
71|288
221|289
224|290
225|291
234|292
219|293
235|294
216|295
8|296
236|297
14|298
29|299
17|300
237|301
238|302
239|303
240|304
96|305
75|306
52|307
241|308
20|309
30|310
17|311
242|312
243|313
71|314
244|315
245|316
8|317
246|318
247|319
18|320
206|321
21|322
186|323
248|324
227|325
249|326
92|327
71|328
250|329
206|330
18|331
251|332
252|333
71|334
40|335
253|336
254|337
248|338
227|339
255|340
39|341
71|342
256|343
169|344
29|345
103|346
8|347
257|348
18|349
8|350
258|351
14|352
259|353
18|354
224|355
19|356
71|357
8|358
258|359
14|360
259|361
18|362
225|363
260|364
261|365
262|366
263|367
14|368
264|369
64|370
265|371
61|372
266|373
265|374
267|375
220|376
268|377
146|378
269|379
270|380
271|381
14|382
272|383
64|384
273|385
265|386
274|387
275|388
221|389
14|390
140|391
64|392
124|393
8|394
258|395
14|396
259|397
18|398
54|399
23|400
206|401
272|402
8|403
276|404
277|405
175|406
53|407
8|408
257|409
18|410
259|411
96|412
124|413
8|414
126|415
21|416
54|417
206|418
278|419
270|420
269|421
271|422
52|423
8|424
257|425
18|426
8|427
279|428
18|429
8|430
259|431
96|432
124|433
8|434
24|435
280|436
281|437
282|438
283|439
103|440
284|441
8|442
285|443
286|444
14|445
129|446
287|447
125|448
25|449
288|450
14|451
219|452
124|453
25|454
289|455
71|456
290|457
291|458
292|459
293|460
294|461
29|462
8|463
295|464
18|465
296|466
65|467
297|468
14|469
298|470
20|471
219|472
124|473
299|474
300|475
301|476
302|477
14|478
303|479
304|480
124|481
305|482
306|483
71|484
307|485
29|486
308|487
309|488
310|489
97|490
3|491
311|492
312|493
51|494
125|495
313|496
227|497
314|498
315|499
80|500
71|501
125|502
30|503
316|504
317|505
318|506
299|507
293|508
319|509
14|510
320|511
54|512
321|513
3|514
96|515
8|516
322|517
50|518
323|519
71|520
290|521
324|522
17|523
71|524
325|525
316|526
40|527
326|528
14|529
290|530
103|531
8|532
84|533
47|534
327|535
3|536
328|537
199|538
329|539
92|540
3|541
328|542
199|543
330|544
20|545
265|546
29|547
331|548
17|549
263|550
40|551
332|552
92|553
333|554
19|555
1|556
1|557
1|558
229|559
334|560
224|561
19|562
221|563
225|564
3|565
122|566
312|567
335|568
25|569
336|570
30|571
337|572
307|573
306|574
299|575
122|576
338|577
96|578
124|579
39|580
339|581
340|582
29|583
17|584
71|585
341|586
40|587
72|588
342|589
343|590
221|591
21|592
263|593
52|594
26|595
92|596
29|597
129|598
19|599
39|600
344|601
96|602
97|603
30|604
290|605
345|606
71|607
125|608
346|609
101|610
71|611
232|612
347|613
348|614
92|615
349|616
80|617
266|618
175|619
274|620
63|621
163|622
350|623
351|624
319|625
204|626
352|627
14|628
353|629
8|630
236|631
354|632
225|633
147|634
290|635
306|636
71|637
176|638
234|639
265|640
27|641
355|642
52|643
8|644
126|645
21|646
263|647
36|648
26|649
356|650
18|651
357|652
358|653
212|654
23|655
359|656
372|657
219|658
124|659
117|660
224|661
40|662
373|663
92|664
374|665
18|666
45|667
375|668
92|669
23|670
376|671
18|672
40|673
73|674
316|675
169|676
96|677
17|678
377|679
90|680
33|681
378|682
379|683
378|684
380|685
381|686
8|687
382|688
383|689
14|690
23|691
158|692
18|693
296|694
73|695
14|696
3|697
384|698
18|699
385|700
386|701
384|702
18|703
387|704
1|705
1|706
1|707
388|708
389|709
18|710
318|711
54|712
17|713
29|714
96|715
51|716
390|717
391|718
103|719
197|720
17|721
212|722
392|723
21|724
40|725
296|726
393|727
96|728
12|729
52|730
161|731
162|732
394|733
92|734
3|735
158|736
395|737
396|738
272|739
8|740
397|741
18|742
391|743
1|744
1|745
1|746
172|747
140|748
8|749
102|750
400|751
18|752
391|753
17|754
52|755
401|756
402|757
71|758
8|759
136|760
242|761
21|762
403|763
14|764
175|765
63|766
404|767
405|768
18|769
8|770
126|771
161|772
406|773
407|774
71|775
408|776
409|777
47|778
18|779
351|780
410|781
411|782
175|783
147|784
412|785
413|786
8|787
126|788
21|789
26|790
414|791
1|792
1|793
1|794
388|795
400|796
18|797
391|798
17|799
8|800
415|801
73|802
92|803
378|804
96|805
416|806
8|807
417|808
418|809
71|810
409|811
391|812
245|813
419|814
20|815
21|816
8|817
420|818
14|819
421|820
92|821
422|822
20|823
21|824
37|825
423|826
14|827
424|828
96|829
425|830
3|831
8|832
426|833
18|834
67|835
14|836
23|837
68|838
14|839
427|840
18|841
8|842
73|843
428|844
429|845
71|846
8|847
430|848
14|849
65|850
431|851
197|852
40|853
432|854
92|855
433|856
92|857
434|858
18|859
8|860
65|861
71|862
413|863
435|864
96|865
434|866
436|867
437|868
438|869
71|870
290|871
45|872
178|873
316|874
310|875
26|876
439|877
92|878
440|879
17|880
29|881
96|882
206|883
390|884
391|885
14|886
441|887
20|888
71|889
8|890
442|891
21|892
40|893
443|894
92|895
444|896
445|897
71|898
8|899
446|900
21|901
40|902
447|903
71|904
8|905
448|906
21|907
33|908
449|909
71|910
8|911
450|912
14|913
451|914
21|915
40|916
452|917
14|918
71|919
8|920
398|921
18|922
8|923
73|924
21|925
453|926
454|927
455|928
456|929
14|930
74|931
23|932
457|933
20|934
51|935
458|936
3|937
459|938
460|939
96|940
457|941
90|942
461|943
124|944
21|945
8|946
378|947
29|948
431|949
318|950
39|951
25|952
22|953
462|954
463|955
18|956
8|957
178|958
3|959
96|960
30|961
416|962
293|963
397|964
464|965
465|966
21|967
169|968
29|969
124|970
466|971
124|972
219|973
467|974
468|975
39|976
469|977
463|978
103|979
41|980
386|981
470|982
39|983
41|984
229|985
227|986
374|987
71|988
169|989
17|990
440|991
8|992
126|993
471|994
29|995
472|996
310|997
20|998
473|999
474|1000
92|1001
475|1002
8|1003
442|1004
476|1005
169|1006
440|1007
40|1008
443|1009
14|1010
473|1011
8|1012
446|1013
386|1014
40|1015
477|1016
25|1017
125|1018
8|1019
478|1020
27|1021
51|1022
479|1023
92|1024
480|1025
481|1026
8|1027
126|1028
3|1029
227|1030
482|1031
97|1032
483|1033
484|1034
36|1035
234|1036
209|1037
485|1038
14|1039
486|1040
160|1041
21|1042
8|1043
478|1044
92|1045
279|1046
29|1047
400|1048
318|1049
219|1050
487|1051
52|1052
290|1053
488|1054
292|1055
318|1056
20|1057
3|1058
489|1059
14|1060
21|1061
490|1062
3|1063
491|1064
51|1065
479|1066
219|1067
124|1068
492|1069
51|1070
140|1071
8|1072
493|1073
51|1074
479|1075
17|1076
21|1077
224|1078
414|1079
8|1080
374|1081
21|1082
225|1083
310|1084
97|1085
161|1086
45|1087
494|1088
495|1089
8|1090
496|1091
14|1092
401|1093
378|1094
497|1095
498|1096
299|1097
8|1098
440|1099
30|1100
499|1101
21|1102
169|1103
80|1104
500|1105
8|1106
378|1107
17|1108
224|1109
493|1110
8|1111
501|1112
92|1113
440|1114
17|1115
225|1116
502|1117
29|1118
391|1119
21|1120
54|1121
503|1122
17|1123
470|1124
468|1125
39|1126
389|1127
440|1128
504|1129
20|1130
175|1131
63|1132
505|1133
3|1134
8|1135
425|1136
29|1137
17|1138
3|1139
8|1140
41|1141
18|1142
415|1143
24|1144
272|1145
293|1146
382|1147
383|1148
14|1149
23|1150
397|1151
506|1152
507|1153
1|1154
1|1155
1|1156
229|1157
8|1158
508|1159
509|1160
510|1161
54|1162
8|1163
511|1164
18|1165
512|1166
513|1167
272|1168
494|1169
514|1170
18|1171
515|1172
256|1173
225|1174
357|1175
14|1176
53|1177
103|1178
8|1179
400|1180
18|1181
516|1182
29|1183
8|1184
493|1185
517|1186
518|1187
519|1188
381|1189
117|1190
520|1191
40|1192
521|1193
522|1194
21|1195
523|1196
40|1197
521|1198
218|1199
524|1200
92|1201
525|1202
92|1203
40|1204
214|1205
517|1206
8|1207
526|1208
44|1209
262|1210
8|1211
442|1212
17|1213
37|1214
310|1215
103|1216
8|1217
400|1218
18|1219
423|1220
29|1221
8|1222
493|1223
527|1224
518|1225
519|1226
33|1227
528|1228
522|1229
29|1230
17|1231
33|1232
528|1233
525|1234
92|1235
528|1236
214|1237
517|1238
96|1239
529|1240
161|1241
8|1242
446|1243
530|1244
423|1245
531|1246
103|1247
8|1248
400|1249
18|1250
532|1251
27|1252
219|1253
53|1254
8|1255
493|1256
230|1257
518|1258
